cik,company,sector,filing_date,n_paragraphs,year,month,fiscal_year,assets,net_income,revenue,liabilities,roa,log_assets,leverage,revenue_prev,sales_growth,has_ai
1120193,"Nasdaq, Inc.",Financials,2022-02-23,0,2022,2,2021,20115000000.0,1187000000.0,5886000000.0,13710000000.0,0.05901068854088988,23.72473164234816,0.6815809097688292,5625000000.0,0.0464,0
1120193,"Nasdaq, Inc.",Financials,2023-02-23,19,2023,2,2022,20868000000.0,1125000000.0,6226000000.0,14704000000.0,0.053910293271995396,23.761482722106557,0.7046195131301515,5886000000.0,0.05776418620455326,1
1120193,"Nasdaq, Inc.",Financials,2024-02-21,35,2024,2,2023,32294000000.0,1059000000.0,6064000000.0,21467000000.0,0.0327924691893231,24.198147291405842,0.6647364835573172,6226000000.0,-0.02601991647928048,1
1120193,"Nasdaq, Inc.",Financials,2025-02-21,15,2025,2,2024,30395000000.0,1117000000.0,7400000000.0,19195000000.0,0.03674946537259418,24.137543958147095,0.6315183418325383,6064000000.0,0.22031662269129293,1
1120193,"Nasdaq, Inc.",Financials,2026-02-12,6,2026,2,2025,31053000000.0,1788000000.0,8262000000.0,18821000000.0,0.05757897787653367,24.158961259016134,0.6060928090683669,7400000000.0,0.11648648648648652,1
1121788,Garmin,Consumer Discretionary,2019-02-20,1,2019,2,2018,5382858000.0,694080000.0,3347444000.0,5382858000.0,0.12894265462696583,22.406485296834916,1.0,,,1
1121788,Garmin,Consumer Discretionary,2020-02-19,2,2020,2,2019,6166799000.0,952486000.0,3757505000.0,6166799000.0,0.15445387469252686,22.542445739591788,1.0,3347444000.0,0.12249973412549986,1
1121788,Garmin,Consumer Discretionary,2021-02-17,2,2021,2,2020,7031373000.0,992324000.0,4186573000.0,7031373000.0,0.14112805564432437,22.673647829531433,1.0,3757505000.0,0.11418960187677718,1
1121788,Garmin,Consumer Discretionary,2022-02-16,2,2022,2,2021,7854427000.0,1082200000.0,4982795000.0,7854427000.0,0.13778217048805724,22.784343158825813,1.0,4186573000.0,0.1901846689404436,1
1121788,Garmin,Consumer Discretionary,2023-02-22,2,2023,2,2022,7731170000.0,973585000.0,4860286000.0,7731170000.0,0.12592983985606318,22.76852604643634,1.0,4982795000.0,-0.02458640180862348,1
1121788,Garmin,Consumer Discretionary,2024-02-21,2,2024,2,2023,8603569000.0,1289636000.0,5228252000.0,8603569000.0,0.14989546779946789,22.87544295411719,1.0,4860286000.0,0.07570871343785113,1
1121788,Garmin,Consumer Discretionary,2025-02-19,8,2025,2,2024,9630527000.0,1411436000.0,6296903000.0,9630527000.0,0.14655854243490518,22.988203786077374,1.0,5228252000.0,0.20439929062332873,1
1121788,Garmin,Consumer Discretionary,2026-02-18,11,2026,2,2025,10993669000.0,1663887000.0,7245519000.0,10993669000.0,0.15134956309854336,23.120585398600372,1.0,6296903000.0,0.15064802491002327,1
1123360,Global Payments,Financials,2019-02-21,0,2019,2,2018,13230774000.0,452053000.0,3366366000.0,9044431000.0,0.03416678419569407,23.30581131676338,0.6835904687057612,,,0
1123360,Global Payments,Financials,2020-02-21,0,2020,2,2019,44480162000.0,430613000.0,4911892000.0,16425173000.0,0.009681012402787561,24.518309128968436,0.36926963080754965,3366366000.0,0.4591081302508402,0
1123360,Global Payments,Financials,2021-02-19,0,2021,2,2020,44201545000.0,584520000.0,7423558000.0,16714501000.0,0.013223972148484855,24.51202558017029,0.378142913330292,4911892000.0,0.5113438976264135,0
1123360,Global Payments,Financials,2022-02-18,2,2022,2,2021,45279713000.0,965460000.0,8523762000.0,19410296000.0,0.02132213161333421,24.53612493248203,0.42867533193065954,7423558000.0,0.14820440548858116,1
1123360,Global Payments,Financials,2023-02-17,4,2023,2,2022,44809014000.0,111493000.0,8975515000.0,22268804000.0,0.0024881824000858397,24.52567516148541,0.4969715245240612,8523762000.0,0.05299925080029211,1
1123360,Global Payments,Financials,2024-02-14,3,2024,2,2023,50570186000.0,986233000.0,7379784000.0,26782671000.0,0.019502261668564953,24.64662803010154,0.5296138519245311,8975515000.0,-0.17778712419287357,1
1123360,Global Payments,Financials,2025-02-14,3,2025,2,2024,46890255000.0,1570365000.0,7735970000.0,23873688000.0,0.03349022094249647,24.571075708292874,0.5091396495924366,7379784000.0,0.04826509827387904,1
1123360,Global Payments,Financials,2026-02-20,7,2026,2,2025,53338484000.0,1400107000.0,7705878000.0,29559003000.0,0.026249471207318152,24.699923933849064,0.5541777865302658,7735970000.0,-0.003889880648451305,1
1126328,Principal Financial Group,Financials,2019-02-13,1,2019,2,2018,243036100000.0,1546500000.0,14237200000.0,231188900000.0,0.006363252208211044,26.216475828923848,0.9512533323238811,,,1
1126328,Principal Financial Group,Financials,2020-02-14,1,2020,2,2019,276087800000.0,1394200000.0,16222100000.0,261137100000.0,0.005049842839850221,26.343984768017442,0.9458480237084,14237200000.0,0.13941645829236093,1
1126328,Principal Financial Group,Financials,2021-02-12,4,2021,2,2020,296627700000.0,1395800000.0,14741700000.0,279754800000.0,0.004705561887847966,26.415743654062936,0.9431175847704041,16222100000.0,-0.0912582218085205,1
1126328,Principal Financial Group,Financials,2022-02-11,3,2022,2,2021,304657200000.0,1580200000.0,14427800000.0,288198900000.0,0.005186813244525322,26.442453047039635,0.9459776430689969,14741700000.0,-0.021293337946098445,1
1126328,Principal Financial Group,Financials,2023-02-16,3,2023,2,2022,290867000000.0,4756900000.0,17536100000.0,280587200000.0,0.01635420999975934,26.396131954967615,0.9646580739650769,14427800000.0,0.21543825115402204,1
1126328,Principal Financial Group,Financials,2024-02-20,0,2024,2,2023,305046700000.0,623200000.0,13665800000.0,293836100000.0,0.002042965880306196,26.44373071658705,0.9632495614605895,17536100000.0,-0.22070471769663724,0
1126328,Principal Financial Group,Financials,2025-02-19,3,2025,2,2024,313663600000.0,1571000000.0,16127700000.0,302194600000.0,0.005008550561812082,26.471586910982733,0.9634353492085151,13665800000.0,0.18015044856503093,1
1126328,Principal Financial Group,Financials,2026-02-18,6,2026,2,2025,341376500000.0,1185100000.0,15625500000.0,328985200000.0,0.003471533629291999,26.5562518107255,0.9637019537080027,16127700000.0,-0.031138972079093774,1
1130310,CenterPoint Energy,Utilities,2019-02-28,0,2019,2,2018,27093000000.0,368000000.0,6277000000.0,27009000000.0,0.013582844277119551,24.022541228883185,0.9968995681541357,,,0
1130310,CenterPoint Energy,Utilities,2020-02-27,2,2020,2,2019,35529000000.0,791000000.0,7564000000.0,35529000000.0,0.02226350305384334,24.29361510135388,1.0,6277000000.0,0.20503425203122516,1
1130310,CenterPoint Energy,Utilities,2021-02-25,1,2021,2,2020,33471000000.0,-773000000.0,7418000000.0,33471000000.0,-0.023094619222610618,24.233945229225565,1.0,7564000000.0,-0.0193019566367002,1
1130310,CenterPoint Energy,Utilities,2022-02-22,0,2022,2,2021,37679000000.0,1486000000.0,8352000000.0,37679000000.0,0.03943841397064678,24.35236874702427,1.0,7418000000.0,0.12590994877325423,0
1130310,CenterPoint Energy,Utilities,2023-02-17,0,2023,2,2022,38546000000.0,1057000000.0,9321000000.0,38546000000.0,0.027421781767239143,24.37511817022327,1.0,8352000000.0,0.11602011494252884,0
1130310,CenterPoint Energy,Utilities,2024-02-20,5,2024,2,2023,39715000000.0,917000000.0,8696000000.0,39715000000.0,0.02308951277854715,24.404994787031505,1.0,9321000000.0,-0.06705289132067371,1
1130310,CenterPoint Energy,Utilities,2025-02-20,5,2025,2,2024,43768000000.0,1019000000.0,8643000000.0,43768000000.0,0.02328184975324438,24.502168793707934,1.0,8696000000.0,-0.0060947562097516395,1
1130310,CenterPoint Energy,Utilities,2026-02-19,2,2026,2,2025,46534000000.0,1052000000.0,9357000000.0,46534000000.0,0.02260712597240727,24.563449065151513,1.0,8643000000.0,0.08261020479000347,1
1133421,Northrop Grumman,Industrials,2019-01-31,1,2019,1,2018,37653000000.0,3229000000.0,30095000000.0,29466000000.0,0.08575677900831274,24.351678469292832,0.7825671261254084,,,1
1133421,Northrop Grumman,Industrials,2020-01-30,2,2020,1,2019,41089000000.0,2248000000.0,33841000000.0,32270000000.0,0.054710506461583396,24.439006282723973,0.7853683467594733,30095000000.0,0.12447250373816243,1
1133421,Northrop Grumman,Industrials,2021-01-28,2,2021,1,2020,44469000000.0,3189000000.0,36799000000.0,33890000000.0,0.0717128786345544,24.518058154146242,0.7621039375744901,33841000000.0,0.087408764516415,1
1133421,Northrop Grumman,Industrials,2022-01-27,7,2022,1,2021,42579000000.0,7005000000.0,35667000000.0,29653000000.0,0.16451772000281828,24.474627010931645,0.6964231193780972,36799000000.0,-0.03076170548112722,1
1133421,Northrop Grumman,Industrials,2023-01-26,7,2023,1,2022,43755000000.0,4896000000.0,36602000000.0,28443000000.0,0.11189578333904697,24.501871728934205,0.6500514226945492,35667000000.0,0.026214708273754495,1
1133421,Northrop Grumman,Industrials,2024-01-25,2,2024,1,2023,46544000000.0,2056000000.0,39290000000.0,31749000000.0,0.04417325541423169,24.563663938699257,0.682128738398075,36602000000.0,0.07343860991202678,1
1133421,Northrop Grumman,Industrials,2025-01-30,3,2025,1,2024,49359000000.0,4174000000.0,41033000000.0,34069000000.0,0.08456411191474705,24.622385957019034,0.6902287323487105,39290000000.0,0.0443624331891066,1
1133421,Northrop Grumman,Industrials,2026-01-27,7,2026,1,2025,51377000000.0,4182000000.0,41954000000.0,34703000000.0,0.08139829106409482,24.66245643844547,0.6754578897171887,41033000000.0,0.022445348865547166,1
1136869,Zimmer Biomet,Health Care,2019-02-26,0,2019,2,2018,24126800000.0,-379200000.0,7932900000.0,12850700000.0,-0.01571696205049986,23.906589092787133,0.532631762189764,,,0
1136869,Zimmer Biomet,Health Care,2020-02-21,0,2020,2,2019,24638700000.0,1131600000.0,7982200000.0,12245900000.0,0.04592774781136992,23.927584214479626,0.4970189173941807,7932900000.0,0.006214625168601717,0
1136869,Zimmer Biomet,Health Care,2021-02-22,2,2021,2,2020,24417700000.0,-138900000.0,6127500000.0,12218300000.0,-0.005688496459535501,23.91857411609909,0.5003870143379597,7982200000.0,-0.2323544887374408,1
1136869,Zimmer Biomet,Health Care,2022-02-25,2,2022,2,2021,23456400000.0,401600000.0,6827300000.0,10790000000.0,0.01712112685663614,23.87840921571125,0.46000238740812743,6127500000.0,0.11420644634842914,1
1136869,Zimmer Biomet,Health Care,2023-02-24,9,2023,2,2022,21066000000.0,231400000.0,6939900000.0,9039000000.0,0.010984524826735023,23.770926203360762,0.42908003417829677,6827300000.0,0.016492610548826114,1
1136869,Zimmer Biomet,Health Care,2024-02-23,15,2024,2,2023,21496900000.0,1024000000.0,7394200000.0,9008700000.0,0.04763477524666347,23.791174575637708,0.419069726332634,6939900000.0,0.06546203835790143,1
1136869,Zimmer Biomet,Health Care,2025-02-25,19,2025,2,2024,21365300000.0,903800000.0,7678600000.0,8889100000.0,0.04230223774063552,23.78503394760073,0.4160531328836946,7394200000.0,0.03846257877796111,1
1136869,Zimmer Biomet,Health Care,2026-02-20,28,2026,2,2025,23091700000.0,705100000.0,8231500000.0,10386000000.0,0.030534780895300043,23.862739082548497,0.44977199599856227,7678600000.0,0.07200531346860095,1
1136893,Fidelity National Information Services,Financials,2019-02-21,2,2019,2,2018,23770000000.0,846000000.0,8423000000.0,13548000000.0,0.03559108119478334,23.891690118318515,0.5699621371476651,,,1
1136893,Fidelity National Information Services,Financials,2020-02-20,8,2020,2,2019,83806000000.0,298000000.0,10333000000.0,34350000000.0,0.0035558313247261533,25.151770440916707,0.40987518793403815,8423000000.0,0.22676006173572372,1
1136893,Fidelity National Information Services,Financials,2021-02-18,6,2021,2,2020,83842000000.0,158000000.0,12552000000.0,34355000000.0,0.001884497030128098,25.15219991219645,0.40975883208892916,10333000000.0,0.21474886286654415,1
1136893,Fidelity National Information Services,Financials,2022-02-23,5,2022,2,2021,82931000000.0,417000000.0,9339000000.0,35399000000.0,0.005028276519033896,25.141274773699294,0.426848826132568,12552000000.0,-0.25597514340344163,1
1136893,Fidelity National Information Services,Financials,2023-02-27,6,2023,2,2022,63278000000.0,-16752000000.0,9720000000.0,35872000000.0,-0.2647365593097127,24.870803554343762,0.566895287461677,9339000000.0,0.04079665917121744,1
1136893,Fidelity National Information Services,Financials,2024-02-26,8,2024,2,2023,54973000000.0,-6655000000.0,9831000000.0,35917000000.0,-0.12105942917432194,24.730107992552654,0.653357102577629,9720000000.0,0.011419753086419737,1
1136893,Fidelity National Information Services,Financials,2025-02-13,9,2025,2,2024,33784000000.0,1450000000.0,10127000000.0,18084000000.0,0.04291972531375799,24.243253154578053,0.5352829741889652,9831000000.0,0.030108839385617037,1
1136893,Fidelity National Information Services,Financials,2026-02-24,8,2026,2,2025,33488000000.0,382000000.0,10677000000.0,19586000000.0,0.011407071189679886,24.234453002650056,0.584866220735786,10127000000.0,0.05431025970178727,1
1137774,Prudential Financial,Financials,2019-02-15,0,2019,2,2018,815078000000.0,4074000000.0,62992000000.0,766047000000.0,0.004998294641739809,27.426549651129264,0.9398450209673185,,,0
1137774,Prudential Financial,Financials,2020-02-14,0,2020,2,2019,896552000000.0,4186000000.0,64807000000.0,832833000000.0,0.004668998563385057,27.521822131655817,0.9289288295603602,62992000000.0,0.02881318262636534,0
1137774,Prudential Financial,Financials,2021-02-19,0,2021,2,2020,940722000000.0,-374000000.0,57033000000.0,872512000000.0,-0.00039756697515312705,27.569913502490436,0.927491862633169,64807000000.0,-0.11995617757341026,0
1137774,Prudential Financial,Financials,2022-02-17,1,2022,2,2021,937582000000.0,8868000000.0,71247000000.0,874974000000.0,0.00945837270766717,27.566570057632656,0.93322397400974,57033000000.0,0.24922413339645466,1
1137774,Prudential Financial,Financials,2023-02-16,4,2023,2,2022,689029000000.0,-1647000000.0,56881000000.0,657110000000.0,-0.0023903202913084934,27.258549197059796,0.95367538956996,71247000000.0,-0.2016365601358654,1
1137774,Prudential Financial,Financials,2024-02-21,6,2024,2,2023,721212000000.0,2488000000.0,53979000000.0,691336000000.0,0.003449748478949324,27.304198967072256,0.9585752871555104,56881000000.0,-0.05101879362177175,1
1137774,Prudential Financial,Financials,2025-02-13,7,2025,2,2024,735587000000.0,2727000000.0,70405000000.0,705461000000.0,0.0037072433308364613,27.323934656872236,0.9590449532142357,53979000000.0,0.30430352544508055,1
1137774,Prudential Financial,Financials,2026-02-12,6,2026,2,2025,773740000000.0,3576000000.0,60774000000.0,738159000000.0,0.004621707550339907,27.37450173679062,0.9540142683588803,70405000000.0,-0.13679426177118104,1
1137789,Seagate Technology,Information Technology,2019-08-02,9,2019,8,2019,8885000000.0,2012000000.0,10390000000.0,6723000000.0,0.22644907146876758,22.907630298553023,0.7566685424873382,,,1
1137789,Seagate Technology,Information Technology,2020-08-07,5,2020,8,2020,8930000000.0,1004000000.0,10509000000.0,7143000000.0,0.1124300111982083,22.91268223183482,0.7998880179171333,10390000000.0,0.011453320500481201,1
1137789,Seagate Technology,Information Technology,2021-08-06,5,2021,8,2021,8675000000.0,1314000000.0,10681000000.0,8044000000.0,0.15146974063400576,22.883711162779335,0.9272622478386167,10509000000.0,0.016366923589304472,1
1137789,Seagate Technology,Information Technology,2022-08-05,5,2022,8,2022,8944000000.0,1649000000.0,11661000000.0,8835000000.0,0.18436940966010734,22.914248753359153,0.9878130590339893,10681000000.0,0.09175170864151294,1
1137789,Seagate Technology,Information Technology,2023-08-04,6,2023,8,2023,7556000000.0,-529000000.0,7384000000.0,8755000000.0,-0.07001058761249339,22.745607786585676,1.158681842244574,11661000000.0,-0.36677814938684505,1
1137789,Seagate Technology,Information Technology,2024-08-02,6,2024,8,2024,7739000000.0,335000000.0,6551000000.0,9230000000.0,0.04328724641426541,22.769538317234733,1.1926605504587156,7384000000.0,-0.11281148429035748,1
1137789,Seagate Technology,Information Technology,2025-08-01,8,2025,8,2025,8023000000.0,1469000000.0,9097000000.0,8476000000.0,0.18309859154929578,22.80557825371793,1.0564626698242552,6551000000.0,0.38864295527400405,1
1137789,Seagate Technology,Information Technology,2026-08-04,7,2026,8,2026,9972000000.0,3184000000.0,12195000000.0,7805000000.0,0.3192940232651424,23.023047002607722,0.7826915363016446,9097000000.0,0.3405518302737167,1
1138118,CBRE Group,Real Estate,2019-03-01,0,2019,3,2018,13456793000.0,1063219000.0,21340088000.0,8446891000.0,0.07900983540431959,23.322749871258605,0.6277046098576384,,,0
1138118,CBRE Group,Real Estate,2020-03-02,0,2020,3,2019,16197196000.0,1282357000.0,23894091000.0,9924084000.0,0.07917154302510138,23.50810397778381,0.6127038284898201,21340088000.0,0.1196809966294421,0
1138118,CBRE Group,Real Estate,2021-02-24,0,2021,2,2020,18039143000.0,751989000.0,23826195000.0,10533483000.0,0.041686514708597855,23.61580984490923,0.5839236930490544,23894091000.0,-0.0028415393579943604,0
1138118,CBRE Group,Real Estate,2022-03-01,0,2022,3,2021,22073491000.0,1837000000.0,27746000000.0,12714374000.0,0.08322199691929111,23.817643223229034,0.5760019563738241,23826195000.0,0.16451661710986576,0
1138118,CBRE Group,Real Estate,2023-02-27,0,2023,2,2022,20513000000.0,1407000000.0,30828000000.0,11907000000.0,0.06859064983181397,23.74432466844641,0.580461170964754,27746000000.0,0.11107907446118359,0
1138118,CBRE Group,Real Estate,2024-02-20,0,2024,2,2023,22548000000.0,986000000.0,31949000000.0,13481000000.0,0.04372893383005145,23.83891220716574,0.5978800780557034,30828000000.0,0.03636304658103029,0
1138118,CBRE Group,Real Estate,2025-02-14,1,2025,2,2024,24383000000.0,968000000.0,35767000000.0,15191000000.0,0.03969979083787885,23.917152005111003,0.6230160357626215,31949000000.0,0.11950295783905607,1
1138118,CBRE Group,Real Estate,2026-02-12,3,2026,2,2025,30877000000.0,1157000000.0,40550000000.0,21251000000.0,0.037471256922628496,24.153277407124527,0.6882469151795835,35767000000.0,0.13372661950960385,1
1140536,Willis Towers Watson,Financials,2019-02-27,0,2019,2,2018,32385000000.0,695000000.0,8513000000.0,22388000000.0,0.02146055272502702,24.200961189581292,0.6913077041840359,,,0
1140536,Willis Towers Watson,Financials,2020-02-26,0,2020,2,2019,35426000000.0,1044000000.0,8370000000.0,25057000000.0,0.029469880878450854,24.290711850776816,0.7073053689380681,8513000000.0,-0.01679783859978856,0
1140536,Willis Towers Watson,Financials,2021-02-23,1,2021,2,2020,38531000000.0,996000000.0,8615000000.0,27599000000.0,0.025849316135060082,24.374728949049913,0.716280397601931,8370000000.0,0.029271206690561602,1
1140536,Willis Towers Watson,Financials,2022-02-24,4,2022,2,2021,34970000000.0,4222000000.0,8998000000.0,21662000000.0,0.12073205604804117,24.277756388021697,0.6194452387760938,8615000000.0,0.044457341845618004,1
1140536,Willis Towers Watson,Financials,2023-02-24,4,2023,2,2022,31769000000.0,1009000000.0,8866000000.0,21676000000.0,0.03176052126286632,24.181756808497006,0.6823003556926563,8998000000.0,-0.014669926650366705,1
1140536,Willis Towers Watson,Financials,2024-02-22,7,2024,2,2023,29090000000.0,1055000000.0,9483000000.0,19497000000.0,0.036266758336198,24.093660309453522,0.6702303196974906,8866000000.0,0.06959169862395664,1
1140536,Willis Towers Watson,Financials,2025-02-25,10,2025,2,2024,27681000000.0,-98000000.0,9930000000.0,19664000000.0,-0.003540334525486796,24.044012094210938,0.7103789602976771,9483000000.0,0.04713698196773164,1
1140536,Willis Towers Watson,Financials,2026-02-25,9,2026,2,2025,29530000000.0,1605000000.0,9708000000.0,21478000000.0,0.05435150694209279,24.10867253270224,0.7273281408736878,9930000000.0,-0.022356495468277893,1
1140859,Cencora,Health Care,2019-11-19,2,2019,11,2019,39171980000.0,855365000.0,179589121000.0,39171980000.0,0.021836144100961963,24.39122753223606,1.0,,,1
1140859,Cencora,Health Care,2020-11-19,2,2020,11,2020,44274830000.0,-3408716000.0,189893926000.0,44274830000.0,-0.07698992858922327,24.513682180969315,1.0,179589121000.0,0.057379895522736035,1
1140859,Cencora,Health Care,2021-11-23,2,2021,11,2021,57337805000.0,1539932000.0,213988843000.0,57337805000.0,0.02685718436553335,24.772226016236413,1.0,189893926000.0,0.1268861911886534,1
1140859,Cencora,Health Care,2022-11-22,2,2022,11,2022,56560616000.0,1698820000.0,238587006000.0,56560616000.0,0.03003538716763622,24.758578749564528,1.0,213988843000.0,0.1149506799286728,1
1140859,Cencora,Health Care,2023-11-21,3,2023,11,2023,62558746000.0,1745293000.0,262173411000.0,62558746000.0,0.02789846522818728,24.859371888225535,1.0,238587006000.0,0.09885871571731775,1
1140859,Cencora,Health Care,2024-11-26,3,2024,11,2024,67101667000.0,1509120000.0,293958599000.0,67101667000.0,0.022490052296316274,24.92947472413259,1.0,262173411000.0,0.12123726764954057,1
1140859,Cencora,Health Care,2025-11-25,8,2025,11,2025,76590112000.0,1554169000.0,321332819000.0,76590112000.0,0.020292031953158655,25.06173381919874,1.0,293958599000.0,0.09312270535076261,1
1141391,Mastercard,Financials,2019-02-13,5,2019,2,2018,24860000000.0,,14950000000.0,19371000000.0,,23.936525923028974,0.7792035398230088,,,1
1141391,Mastercard,Financials,2020-02-14,5,2020,2,2019,29236000000.0,,16883000000.0,23245000000.0,,24.098666663564554,0.7950814064851552,14950000000.0,0.12929765886287625,1
1141391,Mastercard,Financials,2021-02-12,7,2021,2,2020,33584000000.0,,15301000000.0,27067000000.0,,24.23731560002469,0.8059492615531205,16883000000.0,-0.09370372564117757,1
1141391,Mastercard,Financials,2022-02-11,14,2022,2,2021,37669000000.0,,18884000000.0,30257000000.0,,24.352103311974666,0.8032334280177335,15301000000.0,0.23416770145742105,1
1141391,Mastercard,Financials,2023-02-14,11,2023,2,2022,38724000000.0,,22237000000.0,32347000000.0,,24.379725399804236,0.8353217642805495,18884000000.0,0.17755772082185972,1
1141391,Mastercard,Financials,2024-02-13,8,2024,2,2023,42448000000.0,,25098000000.0,35451000000.0,,24.471545634341798,0.8351630229928383,22237000000.0,0.1286594414714215,1
1141391,Mastercard,Financials,2025-02-12,6,2025,2,2024,48081000000.0,,28167000000.0,41566000000.0,,24.596152925625958,0.8644994904432104,25098000000.0,0.12228065981353087,1
1141391,Mastercard,Financials,2026-02-11,6,2026,2,2025,54157000000.0,,32791000000.0,46411000000.0,,24.715153072583476,0.8569713979725613,28167000000.0,0.16416373770724602,1
1145197,Insulet Corporation,Health Care,2019-02-26,2,2019,2,2018,928700000.0,3300000.0,563800000.0,716600000.0,0.0035533541509637128,20.649296316746238,0.771616237751696,,,1
1145197,Insulet Corporation,Health Care,2020-02-26,2,2020,2,2019,1142900000.0,11600000.0,738200000.0,1067000000.0,0.010149619389272902,20.856834728867828,0.933589990375361,563800000.0,0.3093295494856332,1
1145197,Insulet Corporation,Health Care,2021-02-24,2,2021,2,2020,1872900000.0,6800000.0,904400000.0,1269300000.0,0.0036307330877249186,21.35075386870008,0.6777190453307704,738200000.0,0.22514223787591447,1
1145197,Insulet Corporation,Health Care,2022-02-24,3,2022,2,2021,2048800000.0,16800000.0,1098800000.0,1492500000.0,0.008199921905505662,21.44052009284959,0.7284752049980476,904400000.0,0.21494913754975675,1
1145197,Insulet Corporation,Health Care,2023-02-24,6,2023,2,2022,2251100000.0,4600000.0,1305300000.0,1774700000.0,0.0020434454266802897,21.534684822584392,0.7883701301585891,1098800000.0,0.187932289770659,1
1145197,Insulet Corporation,Health Care,2024-02-23,7,2024,2,2023,2588200000.0,206300000.0,1697100000.0,1855500000.0,0.07970790510779692,21.674228490351844,0.7169075032841357,1305300000.0,0.30016088255573425,1
1145197,Insulet Corporation,Health Care,2025-02-21,8,2025,2,2024,3087700000.0,418300000.0,2071600000.0,1876100000.0,0.13547300579719532,21.85069231413048,0.6076043657091038,1697100000.0,0.22067055565376226,1
1145197,Insulet Corporation,Health Care,2026-02-18,8,2026,2,2025,3190400000.0,247100000.0,2708100000.0,1675200000.0,0.07745110330992978,21.883412137731796,0.5250752256770311,2071600000.0,0.30725043444680433,1
1156039,Elevance Health,Health Care,2019-02-20,0,2019,2,2018,71571000000.0,3750000000.0,92105000000.0,43030000000.0,0.05239552332648698,24.99395580093408,0.601221164996996,,,0
1156039,Elevance Health,Health Care,2020-02-19,0,2020,2,2019,77453000000.0,4807000000.0,104213000000.0,45725000000.0,0.06206344492789175,25.072937137726647,0.5903580235755878,92105000000.0,0.1314586613104609,0
1156039,Elevance Health,Health Care,2021-02-18,2,2021,2,2020,86615000000.0,4572000000.0,121867000000.0,53416000000.0,0.052785314321999656,25.184738847677313,0.6167061132598279,104213000000.0,0.16940304952357188,1
1156039,Elevance Health,Health Care,2022-02-16,2,2022,2,2021,97460000000.0,6158000000.0,138639000000.0,61332000000.0,0.0631848963677406,25.30270787436177,0.6293043299815309,121867000000.0,0.1376254441317173,1
1156039,Elevance Health,Health Care,2023-02-15,1,2023,2,2022,102755000000.0,5894000000.0,156595000000.0,66425000000.0,0.0573597391854411,25.355613350939294,0.6464405625030412,138639000000.0,0.12951622559308706,1
1156039,Elevance Health,Health Care,2024-02-21,1,2024,2,2023,108928000000.0,5987000000.0,171340000000.0,69523000000.0,0.054962911280846065,25.413952950457265,0.6382472826086957,156595000000.0,0.09416009451131901,1
1156039,Elevance Health,Health Care,2025-02-20,5,2025,2,2024,116889000000.0,5980000000.0,177011000000.0,75463000000.0,0.05115964718664716,25.484490603477738,0.6455953939207282,171340000000.0,0.03309793393253191,1
1156039,Elevance Health,Health Care,2026-02-06,6,2026,2,2025,121494000000.0,5662000000.0,199125000000.0,77468000000.0,0.04660312443412844,25.5231307157916,0.63762819563106,177011000000.0,0.12493008909050851,1
1156375,CME Group,Financials,2019-02-28,0,2019,2,2018,77475700000.0,1962200000.0,4309400000.0,51510400000.0,0.025326650807930746,25.07323017575204,0.6648587879812639,,,0
1156375,CME Group,Financials,2020-02-28,2,2020,2,2019,75215300000.0,2116500000.0,4868000000.0,49056000000.0,0.028139221674313604,25.043620504654353,0.6522077290125812,4309400000.0,0.12962361349607843,1
1156375,CME Group,Financials,2021-02-26,2,2021,2,2020,124659600000.0,2106000000.0,4883600000.0,98308100000.0,0.016894005756476035,25.54885265959423,0.7886123491492031,4868000000.0,0.003204601479046776,1
1156375,CME Group,Financials,2022-02-25,0,2022,2,2021,196780300000.0,2637000000.0,4689700000.0,169381000000.0,0.013400731678933308,26.005353714928045,0.8607619766816089,4883600000.0,-0.03970431648783679,0
1156375,CME Group,Financials,2023-02-27,0,2023,2,2022,174175700000.0,2691000000.0,5019400000.0,147297000000.0,0.015449916377542906,25.88333039680098,0.8456805398227193,4689700000.0,0.07030300445657511,0
1156375,CME Group,Financials,2024-02-28,7,2024,2,2023,129706100000.0,3226000000.0,5578900000.0,102968200000.0,0.02487161359411778,25.58853695877427,0.7938578062249964,5019400000.0,0.11146750607642342,1
1156375,CME Group,Financials,2025-02-27,10,2025,2,2024,137447000000.0,3525800000.0,6130100000.0,110960100000.0,0.025652069524980538,25.646504225200886,0.8072937204886247,5578900000.0,0.09880083887504698,1
1156375,CME Group,Financials,2026-02-26,14,2026,2,2025,198424200000.0,4072200000.0,6520600000.0,169696000000.0,0.020522698340222613,26.01367300016519,0.8552182647076314,6130100000.0,0.06370206032528025,1
1163165,ConocoPhillips,Energy,2019-02-19,0,2019,2,2018,69980000000.0,6257000000.0,38727000000.0,37916000000.0,0.08941126036010288,24.971475323885954,0.541811946270363,,,0
1163165,ConocoPhillips,Energy,2020-02-18,2,2020,2,2019,70514000000.0,7189000000.0,36670000000.0,35464000000.0,0.10195138554046006,24.979077108610213,0.5029355872592677,38727000000.0,-0.0531153975262737,1
1163165,ConocoPhillips,Energy,2021-02-16,2,2021,2,2020,62618000000.0,-2701000000.0,18784000000.0,32769000000.0,-0.04313456194704398,24.860318613656883,0.5233159794308346,36670000000.0,-0.48775565857649306,1
